"season_start_year","comp_url","country","n_pais","team_urls"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/club-atletico-platense/startseite/verein/928/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/club-atletico-union/startseite/verein/7097/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/club-atletico-newells-old-boys/startseite/verein/1286/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/club-atletico-banfield/startseite/verein/830/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/club-atletico-tucuman/startseite/verein/14554/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/club-atletico-barracas-central/startseite/verein/25184/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/club-de-gimnasia-y-esgrima-la-plata/startseite/verein/1106/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/club-atletico-central-cordoba-sde-/startseite/verein/31284/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/independiente-rivadavia/startseite/verein/12179/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/club-atletico-sarmiento-junin-/startseite/verein/12454/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/club-atletico-san-martin-sj-/startseite/verein/10511/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/cd-riestra/startseite/verein/19775/saison_id/2024"
2024,"https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1","Argentina",2,"https://www.transfermarkt.com/club-atletico-aldosivi/startseite/verein/12301/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/club-cerro-porteno/startseite/verein/1214/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/olimpia-asuncion/startseite/verein/629/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/club-libertad-asuncion/startseite/verein/9875/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/club-nacional-asuncion/startseite/verein/7098/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/club-guarani/startseite/verein/11855/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/sportivo-ameliano/startseite/verein/95571/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/sportivo-luqueno/startseite/verein/7656/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/club-general-caballero-jlm-/startseite/verein/95573/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/club-sportivo-2-de-mayo/startseite/verein/17484/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/club-sportivo-trinidense/startseite/verein/17427/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/club-deportivo-recoleta/startseite/verein/14545/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-apertura/startseite/wettbewerb/PR1A","Paraguay",2,"https://www.transfermarkt.com/atletico-tembetary/startseite/verein/908/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/carabobo-fc/startseite/verein/14682/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/deportivo-tachira/startseite/verein/13297/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/universidad-central-de-venezuela/startseite/verein/43146/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/caracas-fc/startseite/verein/531/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/deportivo-la-guaira/startseite/verein/26468/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/monagas-sc/startseite/verein/14596/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/academia-puerto-cabello/startseite/verein/45193/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/academia-anzoategui-fc/startseite/verein/97642/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/metropolitanos-fc/startseite/verein/42918/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/estudiantes-de-merida/startseite/verein/14555/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/dvo-rayo-zuliano/startseite/verein/93338/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/zamora-fc/startseite/verein/18018/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/portuguesa-fc/startseite/verein/22918/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-futve-apertura/startseite/wettbewerb/VZ1A","Venezuela",2,"https://www.transfermarkt.com/yaracuyanos-futbol-club/startseite/verein/24982/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/corinthians-sao-paulo/startseite/verein/199/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2024"
